model,location,initial_depth,shoe_ID,side,final_depth,final_initial,model_desc,model_name,ge_27_abrasion_volume,cm3,density,specific_gravity,shoe_sa_cm2,sa_error,tread_mass
ADIDAS ASTRARUN (60A),BALL,1.67,L31,L,1.4766666666666666,-0.19333333333333336,ADIDAS ASTRARUN (60A),ADIDAS ASTRARUN (60A),NA,0.0546715,1.1,1.12,74.59,(+/- 0.00051),-1.6151221333333339
ADIDAS ASTRARUN (60A),BALL,1.67,L47,L,1.73,0.06000000000000005,ADIDAS ASTRARUN (60A),ADIDAS ASTRARUN (60A),NA,0.0546715,1.1,1.12,74.59,(+/- 0.00051),0.5012448000000005
ADIDAS ASTRARUN (60A),BALL,1.67,L48,L,0.6166666666666667,-1.0533333333333332,ADIDAS ASTRARUN (60A),ADIDAS ASTRARUN (60A),NA,0.0546715,1.1,1.12,74.59,(+/- 0.00051),-8.799630933333335
ADIDAS ASTRARUN (60A),BALL,1.67,L49,L,0.46,-1.21,ADIDAS ASTRARUN (60A),ADIDAS ASTRARUN (60A),NA,0.0546715,1.1,1.12,74.59,(+/- 0.00051),-10.1084368
ADIDAS ASTRARUN (60A),BALL,1.67,L50,L,0,-1.67,ADIDAS ASTRARUN (60A),ADIDAS ASTRARUN (60A),NA,0.0546715,1.1,1.12,74.59,(+/- 0.00051),-13.951313600000004
ADIDAS ASTRARUN (60A),BALL,1.67,R31,R,1.62,-0.04999999999999982,ADIDAS ASTRARUN (60A),ADIDAS ASTRARUN (60A),NA,0.0546715,1.1,1.12,74.59,(+/- 0.00051),-0.4177039999999986
ADIDAS ASTRARUN (60A),BALL,1.67,R47,R,1.86,0.19000000000000017,ADIDAS ASTRARUN (60A),ADIDAS ASTRARUN (60A),NA,0.0546715,1.1,1.12,74.59,(+/- 0.00051),1.5872752000000017
ADIDAS ASTRARUN (60A),BALL,1.67,R48,R,1.0933333333333333,-0.5766666666666667,ADIDAS ASTRARUN (60A),ADIDAS ASTRARUN (60A),NA,0.0546715,1.1,1.12,74.59,(+/- 0.00051),-4.817519466666668
ADIDAS ASTRARUN (60A),BALL,1.67,R49,R,0.8366666666666667,-0.8333333333333333,ADIDAS ASTRARUN (60A),ADIDAS ASTRARUN (60A),NA,0.0546715,1.1,1.12,74.59,(+/- 0.00051),-6.961733333333334
ADIDAS ASTRARUN (60A),BALL,1.67,R50,R,0,-1.67,ADIDAS ASTRARUN (60A),ADIDAS ASTRARUN (60A),NA,0.0546715,1.1,1.12,74.59,(+/- 0.00051),-13.951313600000004
ADIDAS ASTRARUN (60A),HEEL,1.9266666666666667,L31,L,1.66,-0.26666666666666683,ADIDAS ASTRARUN (60A),ADIDAS ASTRARUN (60A),NA,0.0546715,1.1,1.12,74.59,(+/- 0.00051),-2.2277546666666685
ADIDAS ASTRARUN (60A),HEEL,1.9266666666666667,L47,L,2.013333333333333,0.08666666666666645,ADIDAS ASTRARUN (60A),ADIDAS ASTRARUN (60A),NA,0.0546715,1.1,1.12,74.59,(+/- 0.00051),0.724020266666665
ADIDAS ASTRARUN (60A),HEEL,1.9266666666666667,L48,L,1.6,-0.32666666666666666,ADIDAS ASTRARUN (60A),ADIDAS ASTRARUN (60A),NA,0.0546715,1.1,1.12,74.59,(+/- 0.00051),-2.7289994666666675
ADIDAS ASTRARUN (60A),HEEL,1.9266666666666667,L49,L,1.64,-0.28666666666666685,ADIDAS ASTRARUN (60A),ADIDAS ASTRARUN (60A),NA,0.0546715,1.1,1.12,74.59,(+/- 0.00051),-2.394836266666669
ADIDAS ASTRARUN (60A),HEEL,1.9266666666666667,L50,L,1.4133333333333333,-0.5133333333333334,ADIDAS ASTRARUN (60A),ADIDAS ASTRARUN (60A),NA,0.0546715,1.1,1.12,74.59,(+/- 0.00051),-4.288427733333335
ADIDAS ASTRARUN (60A),HEEL,1.9266666666666667,R31,R,1.73,-0.19666666666666677,ADIDAS ASTRARUN (60A),ADIDAS ASTRARUN (60A),NA,0.0546715,1.1,1.12,74.59,(+/- 0.00051),-1.642969066666668
ADIDAS ASTRARUN (60A),HEEL,1.9266666666666667,R47,R,1.9233333333333333,-0.0033333333333334103,ADIDAS ASTRARUN (60A),ADIDAS ASTRARUN (60A),NA,0.0546715,1.1,1.12,74.59,(+/- 0.00051),-0.027846933333333986
ADIDAS ASTRARUN (60A),HEEL,1.9266666666666667,R48,R,1.3666666666666667,-0.56,ADIDAS ASTRARUN (60A),ADIDAS ASTRARUN (60A),NA,0.0546715,1.1,1.12,74.59,(+/- 0.00051),-4.678284800000001
ADIDAS ASTRARUN (60A),HEEL,1.9266666666666667,R49,R,1.2966666666666666,-0.6300000000000001,ADIDAS ASTRARUN (60A),ADIDAS ASTRARUN (60A),NA,0.0546715,1.1,1.12,74.59,(+/- 0.00051),-5.263070400000002
ADIDAS ASTRARUN (60A),HEEL,1.9266666666666667,R50,R,0.7366666666666667,-1.19,ADIDAS ASTRARUN (60A),ADIDAS ASTRARUN (60A),NA,0.0546715,1.1,1.12,74.59,(+/- 0.00051),-9.9413552
ADIDAS ASTRARUN (60A),OUTER_ARCH,1.7616666666666667,L31,L,1.6366666666666667,-0.125,ADIDAS ASTRARUN (60A),ADIDAS ASTRARUN (60A),NA,0.0546715,1.1,1.12,74.59,(+/- 0.00051),-1.0442600000000002
ADIDAS ASTRARUN (60A),OUTER_ARCH,1.7616666666666667,L47,L,1.9233333333333333,0.16166666666666663,ADIDAS ASTRARUN (60A),ADIDAS ASTRARUN (60A),NA,0.0546715,1.1,1.12,74.59,(+/- 0.00051),1.3505762666666665
ADIDAS ASTRARUN (60A),OUTER_ARCH,1.7616666666666667,L48,L,1.7466666666666666,-0.015000000000000124,ADIDAS ASTRARUN (60A),ADIDAS ASTRARUN (60A),NA,0.0546715,1.1,1.12,74.59,(+/- 0.00051),-0.12531120000000107
ADIDAS ASTRARUN (60A),OUTER_ARCH,1.7616666666666667,L49,L,1.56,-0.20166666666666666,ADIDAS ASTRARUN (60A),ADIDAS ASTRARUN (60A),NA,0.0546715,1.1,1.12,74.59,(+/- 0.00051),-1.6847394666666669
ADIDAS ASTRARUN (60A),OUTER_ARCH,1.7616666666666667,L50,L,1.48,-0.28166666666666673,ADIDAS ASTRARUN (60A),ADIDAS ASTRARUN (60A),NA,0.0546715,1.1,1.12,74.59,(+/- 0.00051),-2.3530658666666673
ADIDAS ASTRARUN (60A),OUTER_ARCH,1.7616666666666667,R31,R,1.7266666666666666,-0.03500000000000014,ADIDAS ASTRARUN (60A),ADIDAS ASTRARUN (60A),NA,0.0546715,1.1,1.12,74.59,(+/- 0.00051),-0.29239280000000123
ADIDAS ASTRARUN (60A),OUTER_ARCH,1.7616666666666667,R47,R,1.89,0.1283333333333332,ADIDAS ASTRARUN (60A),ADIDAS ASTRARUN (60A),NA,0.0546715,1.1,1.12,74.59,(+/- 0.00051),1.0721069333333324
ADIDAS ASTRARUN (60A),OUTER_ARCH,1.7616666666666667,R48,R,1.6033333333333335,-0.15833333333333321,ADIDAS ASTRARUN (60A),ADIDAS ASTRARUN (60A),NA,0.0546715,1.1,1.12,74.59,(+/- 0.00051),-1.3227293333333323
ADIDAS ASTRARUN (60A),OUTER_ARCH,1.7616666666666667,R49,R,1.5333333333333334,-0.22833333333333328,ADIDAS ASTRARUN (60A),ADIDAS ASTRARUN (60A),NA,0.0546715,1.1,1.12,74.59,(+/- 0.00051),-1.9075149333333334
ADIDAS ASTRARUN (60A),OUTER_ARCH,1.7616666666666667,R50,R,1.0533333333333335,-0.7083333333333333,ADIDAS ASTRARUN (60A),ADIDAS ASTRARUN (60A),NA,0.0546715,1.1,1.12,74.59,(+/- 0.00051),-5.917473333333334
ADIDAS ASTRARUN (60A),TIP,1.885,L31,L,1.96,0.07499999999999996,ADIDAS ASTRARUN (60A),ADIDAS ASTRARUN (60A),NA,0.0546715,1.1,1.12,74.59,(+/- 0.00051),0.6265559999999998
ADIDAS ASTRARUN (60A),TIP,1.885,L47,L,1.7866666666666666,-0.09833333333333338,ADIDAS ASTRARUN (60A),ADIDAS ASTRARUN (60A),NA,0.0546715,1.1,1.12,74.59,(+/- 0.00051),-0.821484533333334
ADIDAS ASTRARUN (60A),TIP,1.885,L48,L,0.8633333333333334,-1.0216666666666665,ADIDAS ASTRARUN (60A),ADIDAS ASTRARUN (60A),NA,0.0546715,1.1,1.12,74.59,(+/- 0.00051),-8.535085066666667
ADIDAS ASTRARUN (60A),TIP,1.885,L49,L,1.03,-0.855,ADIDAS ASTRARUN (60A),ADIDAS ASTRARUN (60A),NA,0.0546715,1.1,1.12,74.59,(+/- 0.00051),-7.142738400000002
ADIDAS ASTRARUN (60A),TIP,1.885,L50,L,0.31,-1.575,ADIDAS ASTRARUN (60A),ADIDAS ASTRARUN (60A),NA,0.0546715,1.1,1.12,74.59,(+/- 0.00051),-13.157676000000002
ADIDAS ASTRARUN (60A),TIP,1.885,R31,R,1.98,0.09499999999999997,ADIDAS ASTRARUN (60A),ADIDAS ASTRARUN (60A),NA,0.0546715,1.1,1.12,74.59,(+/- 0.00051),0.7936375999999999
ADIDAS ASTRARUN (60A),TIP,1.885,R47,R,2.106666666666667,0.2216666666666669,ADIDAS ASTRARUN (60A),ADIDAS ASTRARUN (60A),NA,0.0546715,1.1,1.12,74.59,(+/- 0.00051),1.851821066666669
ADIDAS ASTRARUN (60A),TIP,1.885,R48,R,1.2366666666666666,-0.6483333333333334,ADIDAS ASTRARUN (60A),ADIDAS ASTRARUN (60A),NA,0.0546715,1.1,1.12,74.59,(+/- 0.00051),-5.416228533333335
ADIDAS ASTRARUN (60A),TIP,1.885,R49,R,1.9533333333333334,0.06833333333333336,ADIDAS ASTRARUN (60A),ADIDAS ASTRARUN (60A),NA,0.0546715,1.1,1.12,74.59,(+/- 0.00051),0.5708621333333337
ADIDAS ASTRARUN (60A),TIP,1.885,R50,R,0.48666666666666664,-1.3983333333333334,ADIDAS ASTRARUN (60A),ADIDAS ASTRARUN (60A),NA,0.0546715,1.1,1.12,74.59,(+/- 0.00051),-11.681788533333336
ADIDAS F/22 PRIME KNIT,BALL,1.4816666666666667,L06,L,1.29,-0.19166666666666665,F/22 PK,ADIDAS F/22 PRIME KNIT,140,0.14,1.1,1.2,49.8,NA,-1.1453999999999998
ADIDAS F/22 PRIME KNIT,BALL,1.4816666666666667,L09,L,1.44,-0.04166666666666674,F/22 PK,ADIDAS F/22 PRIME KNIT,140,0.14,1.1,1.2,49.8,NA,-0.24900000000000042
ADIDAS F/22 PRIME KNIT,BALL,1.4816666666666667,L10,L,1.315,-0.16666666666666674,F/22 PK,ADIDAS F/22 PRIME KNIT,140,0.14,1.1,1.2,49.8,NA,-0.9960000000000003
ADIDAS F/22 PRIME KNIT,BALL,1.4816666666666667,R06,R,1.2866666666666666,-0.19500000000000006,F/22 PK,ADIDAS F/22 PRIME KNIT,140,0.14,1.1,1.2,49.8,NA,-1.1653200000000004
ADIDAS F/22 PRIME KNIT,BALL,1.4816666666666667,R08,R,1.3033333333333335,-0.17833333333333323,F/22 PK,ADIDAS F/22 PRIME KNIT,140,0.14,1.1,1.2,49.8,NA,-1.0657199999999991
ADIDAS F/22 PRIME KNIT,BALL,1.4816666666666667,R09,R,1.5933333333333335,0.1116666666666668,F/22 PK,ADIDAS F/22 PRIME KNIT,140,0.14,1.1,1.2,49.8,NA,0.6673200000000008
ADIDAS F/22 PRIME KNIT,BALL,1.4816666666666667,R10,R,1.4866666666666666,0.004999999999999893,F/22 PK,ADIDAS F/22 PRIME KNIT,140,0.14,1.1,1.2,49.8,NA,0.029879999999999365
ADIDAS F/22 PRIME KNIT,HEEL,1.3166666666666667,L06,L,1.2466666666666666,-0.07000000000000006,F/22 PK,ADIDAS F/22 PRIME KNIT,140,0.14,1.1,1.2,49.8,NA,-0.4183200000000003
ADIDAS F/22 PRIME KNIT,HEEL,1.3166666666666667,L09,L,1.3933333333333333,0.07666666666666666,F/22 PK,ADIDAS F/22 PRIME KNIT,140,0.14,1.1,1.2,49.8,NA,0.45815999999999996
ADIDAS F/22 PRIME KNIT,HEEL,1.3166666666666667,L10,L,1.2133333333333334,-0.10333333333333328,F/22 PK,ADIDAS F/22 PRIME KNIT,140,0.14,1.1,1.2,49.8,NA,-0.6175199999999996
ADIDAS F/22 PRIME KNIT,HEEL,1.3166666666666667,R06,R,1.2633333333333334,-0.05333333333333323,F/22 PK,ADIDAS F/22 PRIME KNIT,140,0.14,1.1,1.2,49.8,NA,-0.3187199999999994
ADIDAS F/22 PRIME KNIT,HEEL,1.3166666666666667,R08,R,1.1966666666666665,-0.1200000000000001,F/22 PK,ADIDAS F/22 PRIME KNIT,140,0.14,1.1,1.2,49.8,NA,-0.7171200000000005
ADIDAS F/22 PRIME KNIT,HEEL,1.3166666666666667,R09,R,1.32,0.0033333333333334103,F/22 PK,ADIDAS F/22 PRIME KNIT,140,0.14,1.1,1.2,49.8,NA,0.01992000000000046
ADIDAS F/22 PRIME KNIT,HEEL,1.3166666666666667,R10,R,1.1666666666666665,-0.15000000000000013,F/22 PK,ADIDAS F/22 PRIME KNIT,140,0.14,1.1,1.2,49.8,NA,-0.8964000000000008
ADIDAS F/22 PRIME KNIT,OUTER_ARCH,1.355,L06,L,1.48,0.125,F/22 PK,ADIDAS F/22 PRIME KNIT,140,0.14,1.1,1.2,49.8,NA,0.7469999999999999
ADIDAS F/22 PRIME KNIT,OUTER_ARCH,1.355,L09,L,1.3833333333333333,0.02833333333333332,F/22 PK,ADIDAS F/22 PRIME KNIT,140,0.14,1.1,1.2,49.8,NA,0.16931999999999992
ADIDAS F/22 PRIME KNIT,OUTER_ARCH,1.355,L10,L,1.3983333333333334,0.043333333333333446,F/22 PK,ADIDAS F/22 PRIME KNIT,140,0.14,1.1,1.2,49.8,NA,0.25896000000000063
ADIDAS F/22 PRIME KNIT,OUTER_ARCH,1.355,R06,R,1.47,0.11499999999999999,F/22 PK,ADIDAS F/22 PRIME KNIT,140,0.14,1.1,1.2,49.8,NA,0.68724
ADIDAS F/22 PRIME KNIT,OUTER_ARCH,1.355,R08,R,1.2333333333333334,-0.12166666666666659,F/22 PK,ADIDAS F/22 PRIME KNIT,140,0.14,1.1,1.2,49.8,NA,-0.7270799999999994
ADIDAS F/22 PRIME KNIT,OUTER_ARCH,1.355,R09,R,1.0933333333333333,-0.2616666666666667,F/22 PK,ADIDAS F/22 PRIME KNIT,140,0.14,1.1,1.2,49.8,NA,-1.5637200000000002
ADIDAS F/22 PRIME KNIT,OUTER_ARCH,1.355,R10,R,1.1233333333333333,-0.2316666666666667,F/22 PK,ADIDAS F/22 PRIME KNIT,140,0.14,1.1,1.2,49.8,NA,-1.3844400000000001
ADIDAS F/22 PRIME KNIT,TIP,1.1466666666666665,L06,L,1.02,-0.12666666666666648,F/22 PK,ADIDAS F/22 PRIME KNIT,140,0.14,1.1,1.2,49.8,NA,-0.7569599999999989
ADIDAS F/22 PRIME KNIT,TIP,1.1466666666666665,L09,L,1.11,-0.0366666666666664,F/22 PK,ADIDAS F/22 PRIME KNIT,140,0.14,1.1,1.2,49.8,NA,-0.2191199999999984
ADIDAS F/22 PRIME KNIT,TIP,1.1466666666666665,L10,L,1.1933333333333334,0.046666666666666856,F/22 PK,ADIDAS F/22 PRIME KNIT,140,0.14,1.1,1.2,49.8,NA,0.2788800000000011
ADIDAS F/22 PRIME KNIT,TIP,1.1466666666666665,R06,R,1.0966666666666667,-0.04999999999999982,F/22 PK,ADIDAS F/22 PRIME KNIT,140,0.14,1.1,1.2,49.8,NA,-0.29879999999999896
ADIDAS F/22 PRIME KNIT,TIP,1.1466666666666665,R08,R,1.1266666666666667,-0.019999999999999796,F/22 PK,ADIDAS F/22 PRIME KNIT,140,0.14,1.1,1.2,49.8,NA,-0.11951999999999878
ADIDAS F/22 PRIME KNIT,TIP,1.1466666666666665,R09,R,1.3133333333333335,0.16666666666666696,F/22 PK,ADIDAS F/22 PRIME KNIT,140,0.14,1.1,1.2,49.8,NA,0.9960000000000017
ADIDAS F/22 PRIME KNIT,TIP,1.1466666666666665,R10,R,0.9366666666666666,-0.20999999999999985,F/22 PK,ADIDAS F/22 PRIME KNIT,140,0.14,1.1,1.2,49.8,NA,-1.254959999999999
ADIDAS NIZZA(50A SYN) WHITE,BALL,3.435,L27,L,2.6233333333333335,-0.8116666666666665,"""NIZZA LO CL I NIZZA LO CL""",ADIDAS NIZZA(50A SYN) WHITE,49,0.049,1.15,1.0857,82.7,NA,-7.287743155000001
ADIDAS NIZZA(50A SYN) WHITE,BALL,3.435,L28,L,3.06,-0.375,"""NIZZA LO CL I NIZZA LO CL""",ADIDAS NIZZA(50A SYN) WHITE,49,0.049,1.15,1.0857,82.7,NA,-3.367027125000001
ADIDAS NIZZA(50A SYN) WHITE,BALL,3.435,L29,L,2.993333333333333,-0.4416666666666669,"""NIZZA LO CL I NIZZA LO CL""",ADIDAS NIZZA(50A SYN) WHITE,49,0.049,1.15,1.0857,82.7,NA,-3.9656097250000024
ADIDAS NIZZA(50A SYN) WHITE,BALL,3.435,L30,L,3.393333333333333,-0.04166666666666696,"""NIZZA LO CL I NIZZA LO CL""",ADIDAS NIZZA(50A SYN) WHITE,49,0.049,1.15,1.0857,82.7,NA,-0.3741141250000027
ADIDAS NIZZA(50A SYN) WHITE,BALL,3.435,L54,L,3.35,-0.08499999999999996,"""NIZZA LO CL I NIZZA LO CL""",ADIDAS NIZZA(50A SYN) WHITE,49,0.049,1.15,1.0857,82.7,NA,-0.7631928149999998
ADIDAS NIZZA(50A SYN) WHITE,BALL,3.435,R27,R,2.63,-0.8050000000000002,"""NIZZA LO CL I NIZZA LO CL""",ADIDAS NIZZA(50A SYN) WHITE,49,0.049,1.15,1.0857,82.7,NA,-7.2278848950000025
ADIDAS NIZZA(50A SYN) WHITE,BALL,3.435,R28,R,3.1133333333333333,-0.32166666666666677,"""NIZZA LO CL I NIZZA LO CL""",ADIDAS NIZZA(50A SYN) WHITE,49,0.049,1.15,1.0857,82.7,NA,-2.8881610450000013
ADIDAS NIZZA(50A SYN) WHITE,BALL,3.435,R29,R,2.77,-0.665,"""NIZZA LO CL I NIZZA LO CL""",ADIDAS NIZZA(50A SYN) WHITE,49,0.049,1.15,1.0857,82.7,NA,-5.9708614350000015
ADIDAS NIZZA(50A SYN) WHITE,BALL,3.435,R30,R,3.3766666666666665,-0.05833333333333357,"""NIZZA LO CL I NIZZA LO CL""",ADIDAS NIZZA(50A SYN) WHITE,49,0.049,1.15,1.0857,82.7,NA,-0.5237597750000021
ADIDAS NIZZA(50A SYN) WHITE,BALL,3.435,R54,R,3.243333333333333,-0.19166666666666687,"""NIZZA LO CL I NIZZA LO CL""",ADIDAS NIZZA(50A SYN) WHITE,49,0.049,1.15,1.0857,82.7,NA,-1.7209249750000022
ADIDAS NIZZA(50A SYN) WHITE,HEEL,1.85,L27,L,1.3566666666666667,-0.4933333333333334,"""NIZZA LO CL I NIZZA LO CL""",ADIDAS NIZZA(50A SYN) WHITE,49,0.049,1.15,1.0857,82.7,NA,-4.429511240000001
ADIDAS NIZZA(50A SYN) WHITE,HEEL,1.85,L28,L,1.6066666666666667,-0.2433333333333334,"""NIZZA LO CL I NIZZA LO CL""",ADIDAS NIZZA(50A SYN) WHITE,49,0.049,1.15,1.0857,82.7,NA,-2.184826490000001
ADIDAS NIZZA(50A SYN) WHITE,HEEL,1.85,L29,L,1.0999999999999999,-0.7500000000000002,"""NIZZA LO CL I NIZZA LO CL""",ADIDAS NIZZA(50A SYN) WHITE,49,0.049,1.15,1.0857,82.7,NA,-6.734054250000003
ADIDAS NIZZA(50A SYN) WHITE,HEEL,1.85,L30,L,1.6266666666666667,-0.22333333333333338,"""NIZZA LO CL I NIZZA LO CL""",ADIDAS NIZZA(50A SYN) WHITE,49,0.049,1.15,1.0857,82.7,NA,-2.005251710000001
ADIDAS NIZZA(50A SYN) WHITE,HEEL,1.85,L54,L,1.77,-0.08000000000000007,"""NIZZA LO CL I NIZZA LO CL""",ADIDAS NIZZA(50A SYN) WHITE,49,0.049,1.15,1.0857,82.7,NA,-0.7182991200000007
ADIDAS NIZZA(50A SYN) WHITE,HEEL,1.85,R27,R,1.55,-0.30000000000000004,"""NIZZA LO CL I NIZZA LO CL""",ADIDAS NIZZA(50A SYN) WHITE,49,0.049,1.15,1.0857,82.7,NA,-2.693621700000001
ADIDAS NIZZA(50A SYN) WHITE,HEEL,1.85,R28,R,1.4433333333333334,-0.40666666666666673,"""NIZZA LO CL I NIZZA LO CL""",ADIDAS NIZZA(50A SYN) WHITE,49,0.049,1.15,1.0857,82.7,NA,-3.6513538600000017
ADIDAS NIZZA(50A SYN) WHITE,HEEL,1.85,R29,R,1.2766666666666666,-0.5733333333333335,"""NIZZA LO CL I NIZZA LO CL""",ADIDAS NIZZA(50A SYN) WHITE,49,0.049,1.15,1.0857,82.7,NA,-5.147810360000002
ADIDAS NIZZA(50A SYN) WHITE,HEEL,1.85,R30,R,1.6933333333333334,-0.15666666666666673,"""NIZZA LO CL I NIZZA LO CL""",ADIDAS NIZZA(50A SYN) WHITE,49,0.049,1.15,1.0857,82.7,NA,-1.4066691100000008
ADIDAS NIZZA(50A SYN) WHITE,HEEL,1.85,R54,R,1.8366666666666667,-0.01333333333333342,"""NIZZA LO CL I NIZZA LO CL""",ADIDAS NIZZA(50A SYN) WHITE,49,0.049,1.15,1.0857,82.7,NA,-0.1197165200000008
ADIDAS NIZZA(50A SYN) WHITE,OUTER_ARCH,3.1383333333333336,L27,L,2.9333333333333336,-0.20500000000000007,"""NIZZA LO CL I NIZZA LO CL""",ADIDAS NIZZA(50A SYN) WHITE,49,0.049,1.15,1.0857,82.7,NA,-1.840641495000001
ADIDAS NIZZA(50A SYN) WHITE,OUTER_ARCH,3.1383333333333336,L28,L,2.92,-0.2183333333333337,"""NIZZA LO CL I NIZZA LO CL""",ADIDAS NIZZA(50A SYN) WHITE,49,0.049,1.15,1.0857,82.7,NA,-1.9603580150000037
ADIDAS NIZZA(50A SYN) WHITE,OUTER_ARCH,3.1383333333333336,L29,L,3.0366666666666666,-0.10166666666666702,"""NIZZA LO CL I NIZZA LO CL""",ADIDAS NIZZA(50A SYN) WHITE,49,0.049,1.15,1.0857,82.7,NA,-0.9128384650000033
ADIDAS NIZZA(50A SYN) WHITE,OUTER_ARCH,3.1383333333333336,L30,L,3.256666666666667,0.11833333333333318,"""NIZZA LO CL I NIZZA LO CL""",ADIDAS NIZZA(50A SYN) WHITE,49,0.049,1.15,1.0857,82.7,NA,1.0624841149999988
ADIDAS NIZZA(50A SYN) WHITE,OUTER_ARCH,3.1383333333333336,L54,L,3.44,0.3016666666666663,"""NIZZA LO CL I NIZZA LO CL""",ADIDAS NIZZA(50A SYN) WHITE,49,0.049,1.15,1.0857,82.7,NA,2.7085862649999974
ADIDAS NIZZA(50A SYN) WHITE,OUTER_ARCH,3.1383333333333336,R27,R,3.1066666666666665,-0.031666666666667176,"""NIZZA LO CL I NIZZA LO CL""",ADIDAS NIZZA(50A SYN) WHITE,49,0.049,1.15,1.0857,82.7,NA,-0.2843267350000046
ADIDAS NIZZA(50A SYN) WHITE,OUTER_ARCH,3.1383333333333336,R28,R,3.08,-0.05833333333333357,"""NIZZA LO CL I NIZZA LO CL""",ADIDAS NIZZA(50A SYN) WHITE,49,0.049,1.15,1.0857,82.7,NA,-0.5237597750000021
ADIDAS NIZZA(50A SYN) WHITE,OUTER_ARCH,3.1383333333333336,R29,R,2.9,-0.23833333333333373,"""NIZZA LO CL I NIZZA LO CL""",ADIDAS NIZZA(50A SYN) WHITE,49,0.049,1.15,1.0857,82.7,NA,-2.1399327950000036
ADIDAS NIZZA(50A SYN) WHITE,OUTER_ARCH,3.1383333333333336,R30,R,3.1366666666666667,-0.0016666666666669272,"""NIZZA LO CL I NIZZA LO CL""",ADIDAS NIZZA(50A SYN) WHITE,49,0.049,1.15,1.0857,82.7,NA,-0.014964565000002343
ADIDAS NIZZA(50A SYN) WHITE,OUTER_ARCH,3.1383333333333336,R54,R,2.9,-0.23833333333333373,"""NIZZA LO CL I NIZZA LO CL""",ADIDAS NIZZA(50A SYN) WHITE,49,0.049,1.15,1.0857,82.7,NA,-2.1399327950000036
ADIDAS NIZZA(50A SYN) WHITE,TIP,3.3133333333333335,L27,L,2.3566666666666665,-0.956666666666667,"""NIZZA LO CL I NIZZA LO CL""",ADIDAS NIZZA(50A SYN) WHITE,49,0.049,1.15,1.0857,82.7,NA,-8.589660310000005
ADIDAS NIZZA(50A SYN) WHITE,TIP,3.3133333333333335,L28,L,2.8333333333333335,-0.48,"""NIZZA LO CL I NIZZA LO CL""",ADIDAS NIZZA(50A SYN) WHITE,49,0.049,1.15,1.0857,82.7,NA,-4.30979472
ADIDAS NIZZA(50A SYN) WHITE,TIP,3.3133333333333335,L29,L,2.91,-0.4033333333333333,"""NIZZA LO CL I NIZZA LO CL""",ADIDAS NIZZA(50A SYN) WHITE,49,0.049,1.15,1.0857,82.7,NA,-3.6214247300000006
ADIDAS NIZZA(50A SYN) WHITE,TIP,3.3133333333333335,L30,L,2.94,-0.3733333333333335,"""NIZZA LO CL I NIZZA LO CL""",ADIDAS NIZZA(50A SYN) WHITE,49,0.049,1.15,1.0857,82.7,NA,-3.352062560000002
ADIDAS NIZZA(50A SYN) WHITE,TIP,3.3133333333333335,L54,L,3.1133333333333333,-0.20000000000000018,"""NIZZA LO CL I NIZZA LO CL""",ADIDAS NIZZA(50A SYN) WHITE,49,0.049,1.15,1.0857,82.7,NA,-1.7957478000000018
