model,location,initial_depth,shoe_ID,side,final_depth,final_initial,model_desc,model_name,ge_27_abrasion_volume,cm3,density,specific_gravity,shoe_sa_cm2,sa_error,tread_mass
ADIDAS NIZZA(50A SYN) WHITE,TIP,3.3133333333333335,R27,R,2.3666666666666667,-0.9466666666666668,"""NIZZA LO CL I NIZZA LO CL""",ADIDAS NIZZA(50A SYN) WHITE,49,0.049,1.15,1.0857,82.7,NA,-8.499872920000003
ADIDAS NIZZA(50A SYN) WHITE,TIP,3.3133333333333335,R28,R,2.73,-0.5833333333333335,"""NIZZA LO CL I NIZZA LO CL""",ADIDAS NIZZA(50A SYN) WHITE,49,0.049,1.15,1.0857,82.7,NA,-5.237597750000003
ADIDAS NIZZA(50A SYN) WHITE,TIP,3.3133333333333335,R29,R,2.9,-0.41333333333333355,"""NIZZA LO CL I NIZZA LO CL""",ADIDAS NIZZA(50A SYN) WHITE,49,0.049,1.15,1.0857,82.7,NA,-3.711212120000003
ADIDAS NIZZA(50A SYN) WHITE,TIP,3.3133333333333335,R30,R,2.87,-0.44333333333333336,"""NIZZA LO CL I NIZZA LO CL""",ADIDAS NIZZA(50A SYN) WHITE,49,0.049,1.15,1.0857,82.7,NA,-3.9805742900000007
ADIDAS NIZZA(50A SYN) WHITE,TIP,3.3133333333333335,R54,R,3.09,-0.2233333333333336,"""NIZZA LO CL I NIZZA LO CL""",ADIDAS NIZZA(50A SYN) WHITE,49,0.049,1.15,1.0857,82.7,NA,-2.0052517100000027
ADIDAS NIZZA(60A) BLACK,BALL,2.4766666666666666,L26,L,2.67,0.19333333333333336,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,1.7963267000000005
ADIDAS NIZZA(60A) BLACK,BALL,2.4766666666666666,L55,L,2.4066666666666667,-0.06999999999999984,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,-0.6503941499999986
ADIDAS NIZZA(60A) BLACK,BALL,2.4766666666666666,L57,L,2.05,-0.42666666666666675,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,-3.9643072000000013
ADIDAS NIZZA(60A) BLACK,BALL,2.4766666666666666,L58,L,3.186666666666667,0.7100000000000004,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,6.596854950000004
ADIDAS NIZZA(60A) BLACK,BALL,2.4766666666666666,L59,L,3.1266666666666665,0.6499999999999999,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,6.039374249999999
ADIDAS NIZZA(60A) BLACK,BALL,2.4766666666666666,L60,L,1.99,-0.4866666666666666,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,-4.5217879
ADIDAS NIZZA(60A) BLACK,BALL,2.4766666666666666,L61,L,2.46,-0.016666666666666607,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,-0.15485574999999946
ADIDAS NIZZA(60A) BLACK,BALL,2.4766666666666666,L62,L,2.313333333333333,-0.16333333333333355,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,-1.517586350000002
ADIDAS NIZZA(60A) BLACK,BALL,2.4766666666666666,L63,L,3.11,0.6333333333333333,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,5.8845184999999995
ADIDAS NIZZA(60A) BLACK,BALL,2.4766666666666666,R26,R,2.1633333333333336,-0.313333333333333,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,-2.911288099999997
ADIDAS NIZZA(60A) BLACK,BALL,2.4766666666666666,R55,R,2.54,0.06333333333333346,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,0.5884518500000012
ADIDAS NIZZA(60A) BLACK,BALL,2.4766666666666666,R57,R,3.0466666666666664,0.5699999999999998,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,5.296066649999999
ADIDAS NIZZA(60A) BLACK,BALL,2.4766666666666666,R58,R,3.3866666666666667,0.9100000000000001,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,8.455123950000003
ADIDAS NIZZA(60A) BLACK,BALL,2.4766666666666666,R59,R,3.0700000000000003,0.5933333333333337,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,5.512864700000003
ADIDAS NIZZA(60A) BLACK,BALL,2.4766666666666666,R60,R,2.4233333333333333,-0.05333333333333323,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,-0.4955383999999991
ADIDAS NIZZA(60A) BLACK,BALL,2.4766666666666666,R61,R,2.7733333333333334,0.29666666666666686,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,2.7564323500000016
ADIDAS NIZZA(60A) BLACK,BALL,2.4766666666666666,R62,R,3.3066666666666666,0.8300000000000001,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,7.711816350000001
ADIDAS NIZZA(60A) BLACK,BALL,2.4766666666666666,R63,R,2.7033333333333336,0.22666666666666702,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,2.1060382000000035
ADIDAS NIZZA(60A) BLACK,HEEL,1.7883333333333333,L26,L,1.5366666666666666,-0.2516666666666667,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,-2.338321825
ADIDAS NIZZA(60A) BLACK,HEEL,1.7883333333333333,L55,L,1.74,-0.04833333333333334,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,-0.4490816750000001
ADIDAS NIZZA(60A) BLACK,HEEL,1.7883333333333333,L57,L,1.7033333333333334,-0.08499999999999996,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,-0.7897643249999997
ADIDAS NIZZA(60A) BLACK,HEEL,1.7883333333333333,L58,L,1.7,-0.08833333333333337,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,-0.8207354750000003
ADIDAS NIZZA(60A) BLACK,HEEL,1.7883333333333333,L59,L,1.2133333333333334,-0.575,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,-5.342523374999999
ADIDAS NIZZA(60A) BLACK,HEEL,1.7883333333333333,L60,L,1.7333333333333334,-0.05499999999999994,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,-0.5110239749999995
ADIDAS NIZZA(60A) BLACK,HEEL,1.7883333333333333,L61,L,1.7033333333333334,-0.08499999999999996,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,-0.7897643249999997
ADIDAS NIZZA(60A) BLACK,HEEL,1.7883333333333333,L62,L,1.6,-0.18833333333333324,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,-1.7498699749999993
ADIDAS NIZZA(60A) BLACK,HEEL,1.7883333333333333,L63,L,1.4566666666666666,-0.3316666666666668,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,-3.081629425000001
ADIDAS NIZZA(60A) BLACK,HEEL,1.7883333333333333,R26,R,1.7433333333333334,-0.04499999999999993,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,-0.41811052499999934
ADIDAS NIZZA(60A) BLACK,HEEL,1.7883333333333333,R55,R,1.9066666666666667,0.1183333333333334,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,1.0994758250000007
ADIDAS NIZZA(60A) BLACK,HEEL,1.7883333333333333,R57,R,1.6633333333333333,-0.125,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,-1.1614181250000002
ADIDAS NIZZA(60A) BLACK,HEEL,1.7883333333333333,R58,R,1.7033333333333334,-0.08499999999999996,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,-0.7897643249999997
ADIDAS NIZZA(60A) BLACK,HEEL,1.7883333333333333,R59,R,1.3800000000000001,-0.4083333333333332,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,-3.793965874999999
ADIDAS NIZZA(60A) BLACK,HEEL,1.7883333333333333,R60,R,1.7766666666666666,-0.011666666666666714,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,-0.10839902500000045
ADIDAS NIZZA(60A) BLACK,HEEL,1.7883333333333333,R61,R,1.7766666666666666,-0.011666666666666714,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,-0.10839902500000045
ADIDAS NIZZA(60A) BLACK,HEEL,1.7883333333333333,R62,R,1.76,-0.02833333333333332,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,-0.2632547749999999
ADIDAS NIZZA(60A) BLACK,HEEL,1.7883333333333333,R63,R,1.6833333333333333,-0.10499999999999998,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,-0.9755912249999998
ADIDAS NIZZA(60A) BLACK,OUTER_ARCH,3.13,L26,L,2.9833333333333334,-0.1466666666666665,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,-1.3627305999999986
ADIDAS NIZZA(60A) BLACK,OUTER_ARCH,3.13,L55,L,3.3266666666666667,0.19666666666666677,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,1.8272978500000012
ADIDAS NIZZA(60A) BLACK,OUTER_ARCH,3.13,L57,L,2.92,-0.20999999999999996,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,-1.9511824499999997
ADIDAS NIZZA(60A) BLACK,OUTER_ARCH,3.13,L58,L,3.3333333333333335,0.2033333333333336,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,1.8892401500000024
ADIDAS NIZZA(60A) BLACK,OUTER_ARCH,3.13,L59,L,3.11,-0.020000000000000018,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,-0.18582690000000018
ADIDAS NIZZA(60A) BLACK,OUTER_ARCH,3.13,L60,L,3.29,0.16000000000000014,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,1.4866152000000015
ADIDAS NIZZA(60A) BLACK,OUTER_ARCH,3.13,L61,L,3.3,0.16999999999999993,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,1.5795286499999994
ADIDAS NIZZA(60A) BLACK,OUTER_ARCH,3.13,L62,L,2.8866666666666667,-0.24333333333333318,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,-2.2608939499999985
ADIDAS NIZZA(60A) BLACK,OUTER_ARCH,3.13,L63,L,3.236666666666667,0.10666666666666691,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,0.9910768000000023
ADIDAS NIZZA(60A) BLACK,OUTER_ARCH,3.13,R26,R,3.18,0.050000000000000266,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,0.46456725000000254
ADIDAS NIZZA(60A) BLACK,OUTER_ARCH,3.13,R55,R,3.14,0.010000000000000231,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,0.09291345000000215
ADIDAS NIZZA(60A) BLACK,OUTER_ARCH,3.13,R57,R,2.7033333333333336,-0.4266666666666663,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,-3.964307199999997
ADIDAS NIZZA(60A) BLACK,OUTER_ARCH,3.13,R58,R,3.1333333333333333,0.0033333333333334103,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,0.030971150000000718
ADIDAS NIZZA(60A) BLACK,OUTER_ARCH,3.13,R59,R,3.0966666666666667,-0.033333333333333215,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,-0.3097114999999989
ADIDAS NIZZA(60A) BLACK,OUTER_ARCH,3.13,R60,R,2.9633333333333334,-0.16666666666666652,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,-1.5485574999999987
ADIDAS NIZZA(60A) BLACK,OUTER_ARCH,3.13,R61,R,3.34,0.20999999999999996,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,1.9511824499999997
ADIDAS NIZZA(60A) BLACK,OUTER_ARCH,3.13,R62,R,3.0533333333333332,-0.07666666666666666,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,-0.71233645
ADIDAS NIZZA(60A) BLACK,OUTER_ARCH,3.13,R63,R,3.1133333333333333,-0.016666666666666607,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,-0.15485574999999946
ADIDAS NIZZA(60A) BLACK,TIP,3.006666666666667,L26,L,2.7266666666666666,-0.28000000000000025,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,-2.6015766000000022
ADIDAS NIZZA(60A) BLACK,TIP,3.006666666666667,L55,L,2.84,-0.16666666666666696,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,-1.5485575000000027
ADIDAS NIZZA(60A) BLACK,TIP,3.006666666666667,L57,L,2.8666666666666667,-0.14000000000000012,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,-1.3007883000000011
ADIDAS NIZZA(60A) BLACK,TIP,3.006666666666667,L58,L,3.026666666666667,0.020000000000000018,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,0.18582690000000018
ADIDAS NIZZA(60A) BLACK,TIP,3.006666666666667,L59,L,2.5766666666666667,-0.43000000000000016,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,-3.9952783500000018
ADIDAS NIZZA(60A) BLACK,TIP,3.006666666666667,L60,L,2.9333333333333336,-0.07333333333333325,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,-0.6813652999999993
ADIDAS NIZZA(60A) BLACK,TIP,3.006666666666667,L61,L,2.9966666666666666,-0.010000000000000231,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,-0.09291345000000215
ADIDAS NIZZA(60A) BLACK,TIP,3.006666666666667,L62,L,2.77,-0.2366666666666668,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,-2.1989516500000015
ADIDAS NIZZA(60A) BLACK,TIP,3.006666666666667,L63,L,2.7666666666666666,-0.2400000000000002,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,-2.229922800000002
ADIDAS NIZZA(60A) BLACK,TIP,3.006666666666667,R26,R,2.6233333333333335,-0.3833333333333333,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,-3.5616822499999996
ADIDAS NIZZA(60A) BLACK,TIP,3.006666666666667,R55,R,2.7466666666666666,-0.26000000000000023,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,-2.4157497000000023
ADIDAS NIZZA(60A) BLACK,TIP,3.006666666666667,R57,R,2.9433333333333334,-0.06333333333333346,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,-0.5884518500000012
ADIDAS NIZZA(60A) BLACK,TIP,3.006666666666667,R58,R,3.0933333333333333,0.08666666666666645,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,0.805249899999998
ADIDAS NIZZA(60A) BLACK,TIP,3.006666666666667,R59,R,2.9233333333333333,-0.08333333333333348,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,-0.7742787500000013
ADIDAS NIZZA(60A) BLACK,TIP,3.006666666666667,R60,R,2.7533333333333334,-0.2533333333333334,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,-2.353807400000001
ADIDAS NIZZA(60A) BLACK,TIP,3.006666666666667,R61,R,3.06,0.05333333333333323,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,0.4955383999999991
ADIDAS NIZZA(60A) BLACK,TIP,3.006666666666667,R62,R,2.9266666666666667,-0.08000000000000007,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,-0.7433076000000007
ADIDAS NIZZA(60A) BLACK,TIP,3.006666666666667,R63,R,2.716666666666667,-0.29000000000000004,NIZZA LO CL,ADIDAS NIZZA(60A) BLACK,74,0.074,1.15,1.1235,82.7,NA,-2.6944900500000006
ADIDAS TERREX BOAT,BALL,1.3866666666666667,L64,L,1.4433333333333334,0.05666666666666664,TERREX CC BOAT,ADIDAS TERREX BOAT,140,0.14,1.1,1.2,50.6,NA,0.3440799999999999
ADIDAS TERREX BOAT,BALL,1.3866666666666667,L65,L,0.7966666666666666,-0.5900000000000001,TERREX CC BOAT,ADIDAS TERREX BOAT,140,0.14,1.1,1.2,50.6,NA,-3.5824800000000008
ADIDAS TERREX BOAT,BALL,1.3866666666666667,L66,L,1.3,-0.08666666666666667,TERREX CC BOAT,ADIDAS TERREX BOAT,140,0.14,1.1,1.2,50.6,NA,-0.52624
ADIDAS TERREX BOAT,BALL,1.3866666666666667,L67,L,1.2566666666666666,-0.13000000000000012,TERREX CC BOAT,ADIDAS TERREX BOAT,140,0.14,1.1,1.2,50.6,NA,-0.7893600000000007
ADIDAS TERREX BOAT,BALL,1.3866666666666667,L68,L,1.3166666666666667,-0.07000000000000006,TERREX CC BOAT,ADIDAS TERREX BOAT,140,0.14,1.1,1.2,50.6,NA,-0.42504000000000036
ADIDAS TERREX BOAT,BALL,1.3866666666666667,R64,R,1.3633333333333333,-0.023333333333333428,TERREX CC BOAT,ADIDAS TERREX BOAT,140,0.14,1.1,1.2,50.6,NA,-0.14168000000000058
ADIDAS TERREX BOAT,BALL,1.3866666666666667,R65,R,1.3,-0.08666666666666667,TERREX CC BOAT,ADIDAS TERREX BOAT,140,0.14,1.1,1.2,50.6,NA,-0.52624
ADIDAS TERREX BOAT,BALL,1.3866666666666667,R66,R,1.3800000000000001,-0.006666666666666599,TERREX CC BOAT,ADIDAS TERREX BOAT,140,0.14,1.1,1.2,50.6,NA,-0.04047999999999959
ADIDAS TERREX BOAT,BALL,1.3866666666666667,R67,R,1.4433333333333334,0.05666666666666664,TERREX CC BOAT,ADIDAS TERREX BOAT,140,0.14,1.1,1.2,50.6,NA,0.3440799999999999
ADIDAS TERREX BOAT,BALL,1.3866666666666667,R68,R,1.4033333333333333,0.016666666666666607,TERREX CC BOAT,ADIDAS TERREX BOAT,140,0.14,1.1,1.2,50.6,NA,0.10119999999999965
ADIDAS TERREX BOAT,HEEL,1.815,L64,L,1.7733333333333334,-0.04166666666666652,TERREX CC BOAT,ADIDAS TERREX BOAT,140,0.14,1.1,1.2,50.6,NA,-0.2529999999999991
ADIDAS TERREX BOAT,HEEL,1.815,L65,L,1.2566666666666666,-0.5583333333333333,TERREX CC BOAT,ADIDAS TERREX BOAT,140,0.14,1.1,1.2,50.6,NA,-3.3902
ADIDAS TERREX BOAT,HEEL,1.815,L66,L,1.4266666666666665,-0.3883333333333334,TERREX CC BOAT,ADIDAS TERREX BOAT,140,0.14,1.1,1.2,50.6,NA,-2.3579600000000007
ADIDAS TERREX BOAT,HEEL,1.815,L67,L,1.4533333333333334,-0.3616666666666666,TERREX CC BOAT,ADIDAS TERREX BOAT,140,0.14,1.1,1.2,50.6,NA,-2.1960399999999995
ADIDAS TERREX BOAT,HEEL,1.815,L68,L,1.7633333333333334,-0.05166666666666653,TERREX CC BOAT,ADIDAS TERREX BOAT,140,0.14,1.1,1.2,50.6,NA,-0.31371999999999917
ADIDAS TERREX BOAT,HEEL,1.815,R64,R,1.8033333333333335,-0.011666666666666492,TERREX CC BOAT,ADIDAS TERREX BOAT,140,0.14,1.1,1.2,50.6,NA,-0.07083999999999893
ADIDAS TERREX BOAT,HEEL,1.815,R65,R,1.45,-0.365,TERREX CC BOAT,ADIDAS TERREX BOAT,140,0.14,1.1,1.2,50.6,NA,-2.21628
ADIDAS TERREX BOAT,HEEL,1.815,R66,R,1.4566666666666666,-0.3583333333333334,TERREX CC BOAT,ADIDAS TERREX BOAT,140,0.14,1.1,1.2,50.6,NA,-2.1758000000000006
ADIDAS TERREX BOAT,HEEL,1.815,R67,R,1.36,-0.45499999999999985,TERREX CC BOAT,ADIDAS TERREX BOAT,140,0.14,1.1,1.2,50.6,NA,-2.762759999999999
ADIDAS TERREX BOAT,HEEL,1.815,R68,R,1.6966666666666665,-0.1183333333333334,TERREX CC BOAT,ADIDAS TERREX BOAT,140,0.14,1.1,1.2,50.6,NA,-0.7185200000000005
ADIDAS TERREX BOAT,OUTER_ARCH,1.81,L64,L,1.7733333333333334,-0.036666666666666625,TERREX CC BOAT,ADIDAS TERREX BOAT,140,0.14,1.1,1.2,50.6,NA,-0.22263999999999975
ADIDAS TERREX BOAT,OUTER_ARCH,1.81,L65,L,1.4766666666666668,-0.33333333333333326,TERREX CC BOAT,ADIDAS TERREX BOAT,140,0.14,1.1,1.2,50.6,NA,-2.0239999999999996
ADIDAS TERREX BOAT,OUTER_ARCH,1.81,L66,L,1.6833333333333333,-0.1266666666666667,TERREX CC BOAT,ADIDAS TERREX BOAT,140,0.14,1.1,1.2,50.6,NA,-0.7691200000000002
ADIDAS TERREX BOAT,OUTER_ARCH,1.81,L67,L,1.6966666666666665,-0.11333333333333351,TERREX CC BOAT,ADIDAS TERREX BOAT,140,0.14,1.1,1.2,50.6,NA,-0.6881600000000011
ADIDAS TERREX BOAT,OUTER_ARCH,1.81,L68,L,1.75,-0.06000000000000005,TERREX CC BOAT,ADIDAS TERREX BOAT,140,0.14,1.1,1.2,50.6,NA,-0.3643200000000003
ADIDAS TERREX BOAT,OUTER_ARCH,1.81,R64,R,1.7966666666666666,-0.01333333333333342,TERREX CC BOAT,ADIDAS TERREX BOAT,140,0.14,1.1,1.2,50.6,NA,-0.08096000000000052
ADIDAS TERREX BOAT,OUTER_ARCH,1.81,R65,R,1.6266666666666667,-0.18333333333333335,TERREX CC BOAT,ADIDAS TERREX BOAT,140,0.14,1.1,1.2,50.6,NA,-1.1132000000000002
ADIDAS TERREX BOAT,OUTER_ARCH,1.81,R66,R,1.7866666666666666,-0.023333333333333428,TERREX CC BOAT,ADIDAS TERREX BOAT,140,0.14,1.1,1.2,50.6,NA,-0.14168000000000058
ADIDAS TERREX BOAT,OUTER_ARCH,1.81,R67,R,1.68,-0.13000000000000012,TERREX CC BOAT,ADIDAS TERREX BOAT,140,0.14,1.1,1.2,50.6,NA,-0.7893600000000007
ADIDAS TERREX BOAT,OUTER_ARCH,1.81,R68,R,1.8133333333333335,0.0033333333333334103,TERREX CC BOAT,ADIDAS TERREX BOAT,140,0.14,1.1,1.2,50.6,NA,0.02024000000000047
ADIDAS TERREX BOAT,TIP,1.9333333333333333,L64,L,1.65,-0.28333333333333344,TERREX CC BOAT,ADIDAS TERREX BOAT,140,0.14,1.1,1.2,50.6,NA,-1.7204000000000008
ADIDAS TERREX BOAT,TIP,1.9333333333333333,L65,L,1.1933333333333334,-0.74,TERREX CC BOAT,ADIDAS TERREX BOAT,140,0.14,1.1,1.2,50.6,NA,-4.4932799999999995
ADIDAS TERREX BOAT,TIP,1.9333333333333333,L66,L,1.5766666666666667,-0.3566666666666667,TERREX CC BOAT,ADIDAS TERREX BOAT,140,0.14,1.1,1.2,50.6,NA,-2.1656800000000005
ADIDAS TERREX BOAT,TIP,1.9333333333333333,L67,L,1.69,-0.2433333333333334,TERREX CC BOAT,ADIDAS TERREX BOAT,140,0.14,1.1,1.2,50.6,NA,-1.4775200000000006
ADIDAS TERREX BOAT,TIP,1.9333333333333333,L68,L,1.81,-0.1233333333333333,TERREX CC BOAT,ADIDAS TERREX BOAT,140,0.14,1.1,1.2,50.6,NA,-0.7488799999999998
ADIDAS TERREX BOAT,TIP,1.9333333333333333,R64,R,1.9133333333333333,-0.020000000000000018,TERREX CC BOAT,ADIDAS TERREX BOAT,140,0.14,1.1,1.2,50.6,NA,-0.1214400000000001
